smiles,mol_weight,NumAr,reagent-info
COC(=S)NC(=O)c1ccc(Cl)cc1,228.996427176,1,345297
Nc1nc(-c2ccccc2Cl)n[nH]1,194.035923904,2,CHEMBL496857
Nc1nc(-c2ccccc2Cl)n[nH]1,194.035923904,2,4927468
O=C(Nc1ccc(F)c(Cl)c1)N1CCCC1,242.062218904,1,CHEMBL1377416
O=C(Nc1ccc(F)c(Cl)c1)N1CCCC1,242.062218904,1,6725496
Cc1ccc(B(O)O)cc1Cl,170.03058757600002,1,CHEMBL4540708
O=C(Nc1cc(Cl)ccc1O)c1cccnc1,248.035255208,2,CHEMBL480413
O=C(Nc1cc(Cl)ccc1O)c1cccnc1,248.035255208,2,19881437
C[C@@H]1C[C@H](O)c2cc(Cl)ccc2N1,197.060741684,1,CHEMBL1459369
C[C@@H]1C[C@H](O)c2cc(Cl)ccc2N1,197.060741684,1,4337037
Clc1ccc2c(N3CCNCC3)ccnc2c1,247.08762512799998,2,CHEMBL236696
Clc1ccc2c(N3CCNCC3)ccnc2c1,247.08762512799998,2,171526
O=c1[nH]cc(Cc2ccc(Cl)cc2)[nH]c1=O,236.035255208,2,CHEMBL5191030
Nc1nc(-c2ccc(Cl)cc2)cs1,210.001846904,2,CHEMBL1650273
Nc1nc(-c2ccc(Cl)cc2)cs1,210.001846904,2,8655326
O[C@H]1CC[C@@H](Oc2cccc(Cl)c2)CC1,226.0760574,1,CHEMBL5172517
Oc1ccnc2ccc(Cl)cc12,179.013791492,2,CHEMBL1491011
Clc1ccc(C2CCNC2)cc1,181.065827064,1,CHEMBL27453
O=C(Nc1cccc(Cl)c1)Nn1cnnc1,237.041737556,2,CHEMBL1358810
O=C(Nc1cccc(Cl)c1)Nn1cnnc1,237.041737556,2,329885
CCCn1c(N)c(Br)c(=O)[nH]c1=O,246.99563866,1,CHEMBL1341118
CCCn1c(N)c(Br)c(=O)[nH]c1=O,246.99563866,1,3268078
Brc1ccc(CNC2CC2)cc1,225.015311484,1,CHEMBL3229272
Brc1ccc(CNC2CC2)cc1,225.015311484,1,13942722
Cc1cc2oc(=O)[nH]c2cc1Cl,183.008706112,2,CHEMBL4116920
Cc1cc2oc(=O)[nH]c2cc1Cl,183.008706112,2,44672248
O[C@H]1CC[C@H](Oc2ccc(Cl)cc2)CC1,226.0760574,1,CHEMBL5182574
OCCOc1ccc(Cl)cc1,172.029107208,1,CHEMBL3707367
OCCOc1ccc(Cl)cc1,172.029107208,1,1586425
Clc1ccccc1C1NCCc2sccc21,249.037898064,2,CHEMBL5185102
Cn1cncc1-c1c[nH]c2ccc(Cl)c(F)c12,249.046903188,3,CHEMBL4438349
O=C(O)c1cccc(Cl)c1,155.99780708,1,CHEMBL20563
O=C(O)c1cccc(Cl)c1,155.99780708,1,156863
O=C(O)Cn1ccc2c(Cl)cccc21,209.024356176,2,CHEMBL3445307
O=C(O)Cn1ccc2c(Cl)cccc21,209.024356176,2,26511210
Cc1cc(Cl)ccc1CN(C)CCO,213.092041812,1,CHEMBL5025571
Cc1cc(Cl)ccc1CN(C)CCO,213.092041812,1,136137047
Nc1ccc(N2CCOCC2)c(Cl)c1,212.071640716,1,CHEMBL1528841
Nc1ccc(N2CCOCC2)c(Cl)c1,212.071640716,1,122384
Clc1ccc(-c2cn3ncsc3n2)cc1,234.997095872,3,CHEMBL1568958
Clc1ccc(-c2cn3ncsc3n2)cc1,234.997095872,3,6748217
O=C(c1ccc(Cl)cc1)C1CC1,180.034192588,1,CHEMBL2251575
O=C(c1ccc(Cl)cc1)C1CC1,180.034192588,1,404331
CNCc1ccc(Cl)cc1.Cl,191.026854712,1,CHEMBL13936
O=C(Nc1ccc(Cl)cn1)c1ccncc1,233.035589556,2,CHEMBL4558622
O=C(Nc1ccc(Cl)cn1)c1ccncc1,233.035589556,2,1505317
Clc1cccc(-c2nnn[nH]2)c1,180.02027384,2,CHEMBL446805
Clc1cccc(-c2nnn[nH]2)c1,180.02027384,2,405091
CC(CO)NC(=O)Nc1ccc(Cl)cc1,228.066555336,1,CHEMBL4474350
Brc1cnc2nn[nH]c2c1,197.954108196,2,CHEMBL5206363
Brc1cnc2nn[nH]c2c1,197.954108196,2,19857217
CCNc1ccc(Br)cc1C(=O)O,242.98949066,1,CHEMBL4943644
CCNc1ccc(Br)cc1C(=O)O,242.98949066,1,8703068
CCOCCOc1ccc(Cl)cc1N,215.071306368,1,CHEMBL4967815
CCOCCOc1ccc(Cl)cc1N,215.071306368,1,14629323
Oc1ccc(Cl)cc1CNn1cnnc1,224.046488588,2,CHEMBL1309924
Oc1ccc(Cl)cc1CNn1cnnc1,224.046488588,2,793986
Oc1ccc(Br)cc1-c1nnco1,239.9534395,2,CHEMBL4126191
Oc1ccc(Br)cc1-c1nnco1,239.9534395,2,6224406
Clc1ccc(-c2cnc3n2CCC3)cc1,218.061076032,2,CHEMBL1390665
Clc1ccc(-c2cnc3n2CCC3)cc1,218.061076032,2,533951
Brc1cccc(-c2nnn[nH]2)c1,223.96975826,2,CHEMBL488593
O=C(NCCO)Nc1ccc(Cl)cc1,214.050905272,1,CHEMBL1732851
O=C(NCCO)Nc1ccc(Cl)cc1,214.050905272,1,2883411
Clc1cccc2sc(N3CCCC3)nc12,238.033147032,2,CHEMBL1419108
NC[C@H](CC(=O)O)c1ccc(Cl)cc1,213.055656304,1,CHEMBL301742
NC[C@H](CC(=O)O)c1ccc(Cl)cc1,213.055656304,1,61
O=C(O)c1cc(-n2cccc2)ccc1Cl,221.024356176,2,CHEMBL405828
O=C(O)c1cc(-n2cccc2)ccc1Cl,221.024356176,2,253709
Cl.NCc1cc(Cl)c2ccccc2c1O,243.021769332,2,CHEMBL542519
O=C(O)c1cc(Br)ccc1O,215.94220612,1,CHEMBL3278558
O=C(O)c1cc(Br)ccc1O,215.94220612,1,154623
Nc1ccnc(Oc2ccc(Cl)cc2)n1,221.035589556,2,CHEMBL3273647
Nc1nnc(SCc2ccc(Cl)cc2)[nH]1,240.02364496799999,2,CHEMBL3925290
C[C@H](O)C#Cc1ncc(C(F)(F)F)cc1Cl,249.016826184,1,CHEMBL4891359
C[C@H](O)C#Cc1ncc(C(F)(F)F)cc1Cl,249.016826184,1,12336369
CCn1nncc1CNc1ncccc1Cl,237.07812306399998,2,CHEMBL4965539
CCn1nncc1CNc1ncccc1Cl,237.07812306399998,2,416430050
NC(c1ccncc1)c1ccc(Cl)cc1,218.061076032,2,CHEMBL2220564
N#Cc1nc(OCC2CC2)ccc1Cl,208.040340588,1,CHEMBL5006162
N#Cc1nc(OCC2CC2)ccc1Cl,208.040340588,1,39947474
O=c1cc2cccc(Br)c2c[nH]1,222.963275912,2,CHEMBL4964567
S=C=NCc1cccc(Cl)c1,182.990947872,1,CHEMBL3581171
Nc1ncc(-c2c[nH]c3cc(Cl)ccc23)[nH]1,232.05157396799999,3,CHEMBL4787499
Clc1ccc(-n2cccn2)cc1,178.029775904,2,CHEMBL4743342
Clc1ccc(-n2cccn2)cc1,178.029775904,2,35728268
Cc1cc(Cl)ccc1OCCCC(N)=O,227.071306368,1,CHEMBL1730329
Cc1cc(Cl)ccc1OCCCC(N)=O,227.071306368,1,2989459
Brc1ccc2ncccc2c1,206.968361292,2,CHEMBL59518
Brc1ccc2ncccc2c1,206.968361292,2,78186
O=C(O)c1cc(O)n(-c2ccc(Cl)cc2)n1,238.014519764,2,CHEMBL5195733
O=C(O)c1cc(O)n(-c2ccc(Cl)cc2)n1,238.014519764,2,100010326
NC(=O)c1cc(Br)cc2c1OCC2,240.973840596,1,CHEMBL3290452
CC(C)NC(=O)Nc1cccc(Cl)c1,212.071640716,1,CHEMBL1887717
CC(C)NC(=O)Nc1cccc(Cl)c1,212.071640716,1,293214
CC(=O)Nc1ccc(S(N)(=O)=O)cc1Cl,248.002240828,1,CHEMBL308459
CC(=O)Nc1ccc(S(N)(=O)=O)cc1Cl,248.002240828,1,66417
CSc1nc2cc(Cl)ccc2[nH]1,198.001846904,2,CHEMBL71936
CSc1nc2cc(Cl)ccc2[nH]1,198.001846904,2,9205005
Clc1ccc(/C2=N/CCCCCN2)cc1,222.09237616,1,CHEMBL4998608
O=C1NCCc2ccc(Br)cc21,224.978925976,1,CHEMBL3629673
O=C1NCCc2ccc(Br)cc21,224.978925976,1,21304142
C=CCOc1ccc(CC(=O)O)cc1Cl,226.039671892,1,CHEMBL94081
C=CCOc1ccc(CC(=O)O)cc1Cl,226.039671892,1,2014875
C=CCn1ccc(=O)c2ccc(Cl)cc21,219.04509162,2,CHEMBL3115459
Cc1n[nH]c(N)c1-c1ccc(Cl)cc1,207.056325,2,CHEMBL1885200
Cc1n[nH]c(N)c1-c1ccc(Cl)cc1,207.056325,2,4660540
O=C(O)c1c[nH]c2ccc(Cl)cc12,195.008706112,2,CHEMBL3416135
O=C(O)c1c[nH]c2ccc(Cl)cc12,195.008706112,2,2513623
Cc1ccc(C(=O)Nc2ccccc2Cl)cc1,245.060741684,2,CHEMBL1603314
O=C(O)CP(=O)(O)c1ccc(Cl)cc1,233.984873046,1,CHEMBL1487507
O=C(O)c1cc(C2CC2)nc2c(Cl)cnn12,237.030504176,2,CHEMBL3445242
O=C(O)c1cc(C2CC2)nc2c(Cl)cnn12,237.030504176,2,12396494
NS(=O)(=O)c1ccc(F)c(Cl)c1,208.9713553,1,CHEMBL4900588
NS(=O)(=O)c1ccc(F)c(Cl)c1,208.9713553,1,5120094
O=C(Nc1nccs1)c1cc(Cl)ccn1,238.992010492,2,CHEMBL361849
O=C(Nc1nccs1)c1cc(Cl)ccn1,238.992010492,2,5798209
OCC(O)COc1ccc(Cl)cc1,202.039671892,1,CHEMBL388751
COc1ccc2c(C)c(Cl)c(=O)oc2c1,224.024021828,2,CHEMBL1560885
COc1ccc2c(C)c(Cl)c(=O)oc2c1,224.024021828,2,338391
Nc1ccc(Cl)c(N)c1,142.029775904,1,CHEMBL564253
Nc1ccc(Cl)c(N)c1,142.029775904,1,388158
O=c1cc(Cl)c2ccccc2o1,179.99780708,2,CHEMBL1210032
O=c1cc(Cl)c2ccccc2o1,179.99780708,2,254537
Clc1ccc(-c2nc3ccccc3[nH]2)cc1,228.045425968,3,CHEMBL473163
Cc1cc(NC(=O)c2c(Cl)cnn2C)no1,240.041403208,2,CHEMBL1478125
Cc1cc(NC(=O)c2c(Cl)cnn2C)no1,240.041403208,2,483836
CC(C)NC(=O)Nc1ccc(Cl)cc1,212.071640716,1,CHEMBL4520964
CC(C)NC(=O)Nc1ccc(Cl)cc1,212.071640716,1,392866
CN1CCC[C@H]1COc1ccc(Cl)cc1,225.092041812,1,CHEMBL73657
N[C@H](Cc1ccc(Cl)cc1)C(=O)O,199.04000624,1,CHEMBL1355710
N[C@H](Cc1ccc(Cl)cc1)C(=O)O,199.04000624,1,290
Clc1ccccc1CNCC1CCCO1,225.092041812,1,CHEMBL1907408
Oc1ccccc1Cc1cc(Cl)ccc1O,234.044757272,2,CHEMBL481327
CC(C)(CN)Cc1ccc(Br)cc1,241.046611612,1,CHEMBL4888654
CC(C)(CN)Cc1ccc(Br)cc1,241.046611612,1,49804182
C#CCSc1nncn1-c1cccc(Cl)c1,249.012745936,2,CHEMBL2268907
Cc1cc(Cl)ccc1OCCCC(=O)O,228.055321956,1,CHEMBL3187228
Cc1cc(Cl)ccc1OCCCC(=O)O,228.055321956,1,1680053
Cc1cc2c(cc1Br)NC(=O)C2=O,238.958190532,1,CHEMBL221830
Cc1cc2c(cc1Br)NC(=O)C2=O,238.958190532,1,2052963
Clc1ccc2c(c1)Cc1c-2[nH]c2ccccc12,239.050177,3,CHEMBL595861
Clc1cccc(NC2=NCCN2)c1,195.056325,1,CHEMBL290199
N#Cc1cc2cc(Cl)ccc2oc1=O,204.993056048,2,CHEMBL4088382
N#Cc1cc2cc(Cl)ccc2oc1=O,204.993056048,2,277912
N[C@@]1(c2ccccc2Cl)CCC[C@@H](O)C1=O,239.071306368,1,CHEMBL4650718
N[C@@]1(c2ccccc2Cl)CCC[C@@H](O)C1=O,239.071306368,1,40449803
CSc1nccc(-c2ccc(Cl)cc2)n1,236.017496968,2,CHEMBL4568711
CN1C(=N)N(c2ccc(Cl)cc2)CC1=O,223.05123962,1,CHEMBL2104156
N=C(N)Cc1cccc(Cl)c1,168.045425968,1,CHEMBL40488
N=C(N)Cc1cccc(Cl)c1,168.045425968,1,13759266
CNS(=O)(=O)c1cccc(Cl)c1,204.996427176,1,CHEMBL3985365
CNS(=O)(=O)c1cccc(Cl)c1,204.996427176,1,6079079
Cc1cc(N)c(S(=O)(=O)O)cc1Cl,220.991341796,1,CHEMBL3182943
Cc1cc(N)c(S(=O)(=O)O)cc1Cl,220.991341796,1,1669674
Brc1ccncc1,156.952711228,1,CHEMBL325044
Brc1ccncc1,156.952711228,1,158596
Cc1cc(C)c2ccc(Cl)cc2n1,191.050177,2,CHEMBL1301869
Cc1cc(=O)oc2c(Cl)c(O)ccc12,210.008371764,2,CHEMBL272628
Clc1ccccc1NC1=NCCCS1,226.033147032,1,CHEMBL1901376
C=CCNCc1cc(Br)ccc1F,243.005889672,1,CHEMBL4982962
C=CCNCc1cc(Br)ccc1F,243.005889672,1,19875717
Clc1cccc2nnsc12,169.970546776,2,CHEMBL3729558
Clc1cccc2nnsc12,169.970546776,2,171277
CC(C)(C)NC[C@H](O)c1ccc(O)cc1Cl,243.102606496,1,CHEMBL2104709
CC(C)(C)NC[C@H](O)c1ccc(O)cc1Cl,243.102606496,1,4904
CC(C)(O)C(C)(O)c1ccc(Cl)cc1,214.0760574,1,CHEMBL2105293
O=C(Nc1ccc(Cl)cc1F)c1ccccc1,249.035669808,2,CHEMBL3335187
NCc1cc(Cl)ccn1,142.029775904,1,CHEMBL4588770
NCc1cc(Cl)ccn1,142.029775904,1,39051096
Clc1ccc(-c2nc3ccccc3s2)cc1,245.006597936,3,CHEMBL449008
CS(=O)(=O)c1ccc(Cl)c(C(=O)O)c1,233.975357384,1,CHEMBL1442647
CS(=O)(=O)c1ccc(Cl)c(C(=O)O)c1,233.975357384,1,3208085
Nc1n[nH]c2ccc(-c3cccc(Cl)c3)cc12,243.056325,3,CHEMBL481583
Cc1ccc2[nH]c3nc(O)nc-3cc2c1Cl,233.035589556,1,CHEMBL319947
OCc1cc(Br)cs1,191.92444788,1,CHEMBL4593260
OCc1cc(Br)cs1,191.92444788,1,159064
CC(C)(NCc1ccccc1Cl)C(=O)O,227.071306368,1,CHEMBL4945594
Clc1cccnc1Cl,146.964254456,1,CHEMBL4635484
Clc1cccnc1Cl,146.964254456,1,333069
Oc1ccc2ncn(-c3cccc(Cl)c3)c2n1,245.035589556,3,CHEMBL3717604
O=C(O)c1nc2cc(Cl)ccc2[nH]1,196.00395508,2,CHEMBL22586
O=C(O)c1nc2cc(Cl)ccc2[nH]1,196.00395508,2,13821233
Cc1cccc(Cl)c1,126.023627904,1,CHEMBL1797289
Cc1cccc(Cl)c1,126.023627904,1,1648222
Cc1c2n(c3c(C)c(Cl)ccc13)C(C)NCC2,248.10802622399999,2,CHEMBL2260569
COc1cc(O)c(C(C)=O)cc1Br,243.973506248,1,CHEMBL3975217
COc1cc(O)c(C(C)=O)cc1Br,243.973506248,1,3198416
N#Cc1ccc(Br)cc1N,195.96361026,1,CHEMBL4514868
N#Cc1ccc(Br)cc1N,195.96361026,1,34027523
Brc1ccc2[nH]ccc2c1,194.968361292,2,CHEMBL325917
Brc1ccc2[nH]ccc2c1,194.968361292,2,81120
Clc1ccc(-c2nnc3ccccn23)cc1,229.040674936,3,CHEMBL1568503
Clc1ccc(-c2nnc3ccccn23)cc1,229.040674936,3,1427190
CCCC1NCCc2c1[nH]c1ccc(Cl)cc21,248.10802622399999,2,CHEMBL5221502
COc1ccc(C(=O)c2ccc(Cl)cc2)cc1,246.044757272,2,CHEMBL1330673
CN(C)C(=O)Oc1ccc(Cl)cc1,199.04000624,1,CHEMBL2288663
O=C(c1ccc(Cl)cc1)N1CCOCC1,225.055656304,1,CHEMBL2262737
O=C(c1ccc(Cl)cc1)N1CCOCC1,225.055656304,1,76084
CC(C)C(=O)CNC(=O)c1cc(Cl)cn1C,242.0822054,1,CHEMBL4545484
CC(C)C(=O)CNC(=O)c1cc(Cl)cn1C,242.0822054,1,135149113
O=C1CSC(c2ccccc2Cl)N1,213.001512556,1,CHEMBL1416432
OCCNc1nc2cc(Cl)ccc2[nH]1,211.05123962,2,CHEMBL1566182
OCCNc1nc2cc(Cl)ccc2[nH]1,211.05123962,2,3876752
O=C(Nc1ccc(Cl)cc1)Nc1ccccn1,247.05123962,2,CHEMBL1400174
O=C(Nc1ccc(Cl)cc1)Nc1ccccn1,247.05123962,2,250100
CC(C)CCNC(=O)c1cccc(Cl)c1,225.092041812,1,CHEMBL1605658
CC(C)CCNC(=O)c1cccc(Cl)c1,225.092041812,1,30398
Oc1ccc(-c2ccccc2)c(Cl)c1,204.034192588,2,CHEMBL3187101
CN1C(=O)CC[C@@H]2c3ccc(Cl)cc3CC[C@H]21,249.092041812,1,CHEMBL24955
Clc1cccc(-n2ccnc2)c1,178.029775904,2,CHEMBL1650271
Clc1cccc(-n2ccnc2)c1,178.029775904,2,1755542
C#CCNC(=O)c1ccccc1Br,236.978925976,1,CHEMBL4945648
C#CCNC(=O)c1ccccc1Br,236.978925976,1,12864984
O=C(O)c1cc(-c2ccccc2Cl)n[nH]1,222.019605144,2,CHEMBL505807
O=C(O)c1cc(-c2ccccc2Cl)n[nH]1,222.019605144,2,4992727
Nc1ccc(Cl)c(-c2nc3ncccc3o2)c1,245.035589556,3,CHEMBL1548889
Nc1ccc(Cl)c(-c2nc3ncccc3o2)c1,245.035589556,3,157385
CNc1cc(Cl)ccc1C(=O)N(C)C,212.071640716,1,CHEMBL4576891
Cc1cc(OCC(C)O)cc(C)c1Cl,214.0760574,1,CHEMBL3277209
O=C(Nc1cccc(Cl)c1)c1c[nH]cn1,221.035589556,2,CHEMBL1333349
Nc1nc(COc2ccc(Cl)cc2)cs1,240.012411588,2,CHEMBL1445373
Nc1nc(COc2ccc(Cl)cc2)cs1,240.012411588,2,3885541
CN1CC(c2ccc(Cl)cc2)CCC1=O,223.076391748,1,CHEMBL294630
O=C(O)CCNc1ccc(Cl)cc1,199.04000624,1,CHEMBL1332699
O=C(O)CCNc1ccc(Cl)cc1,199.04000624,1,81406
N#CNC(=N)Nc1ccc(Cl)cc1,194.035923904,1,CHEMBL1329926
N#CNC(=N)Nc1ccc(Cl)cc1,194.035923904,1,4099709
Nc1ncnc2ccc(Br)cc12,222.974509292,2,CHEMBL4515714
Nc1ncnc2ccc(Br)cc12,222.974509292,2,140095
CN[C@H]1CCCc2c(OC)ccc(Cl)c21,225.092041812,1,CHEMBL5011785
CN[C@H]1CCCc2c(OC)ccc(Cl)c21,225.092041812,1,1998969
Oc1nncc(N2CCCC2)c1Cl,199.05123962,1,CHEMBL1492138
FC(F)(F)c1ccc(Cl)cc1,179.995362468,1,CHEMBL1797001
FC(F)(F)c1ccc(Cl)cc1,179.995362468,1,1706164
Nc1ncc(-c2ccc(Br)cc2)[nH]1,236.990159356,2,CHEMBL1649773
Nc1ncc(-c2ccc(Br)cc2)[nH]1,236.990159356,2,12404793
CN1CCCC(CN)C1c1cccc(Cl)c1,238.12367628799998,1,CHEMBL4992103
O=C1COc2c(Cl)cccc21,167.99780708,1,CHEMBL4542985
O=C1COc2c(Cl)cccc21,167.99780708,1,16083118
Nc1ccc(Br)cc1C(=O)O,214.958190532,1,CHEMBL1236103
Nc1ccc(Br)cc1C(=O)O,214.958190532,1,152502
O=C(O)c1cc(O)cc(Br)c1,215.94220612,1,CHEMBL2146909
O=C(O)c1cc(O)cc(Br)c1,215.94220612,1,12956775
NCc1ccccc1-c1ccccc1Cl,217.065827064,2,CHEMBL206496
NCc1ccccc1-c1ccccc1Cl,217.065827064,2,5764214
OCCc1ccc(-c2ccc(Cl)cc2)o1,222.044757272,2,CHEMBL1387794
OCCc1ccc(-c2ccc(Cl)cc2)o1,222.044757272,2,188762
CCn1cc(Br)c(CNC)n1,217.021459484,1,CHEMBL4951710
CCn1cc(Br)c(CNC)n1,217.021459484,1,2537021
COc1ccc2cnn(C[C@H](C)N)c2c1Cl,239.082539748,2,CHEMBL404065
Nc1oncc1-c1cccc(Cl)c1,194.024690524,2,CHEMBL4170344
Nc1oncc1-c1cccc(Cl)c1,194.024690524,2,19045600
O=S1(=Nc2ccccc2Cl)CCCCC1,243.048462748,1,CHEMBL4076330
O=C(O)c1ccc(N2CCCC2)cc1Cl,225.055656304,1,CHEMBL3593493
O=C(O)c1ccc(N2CCCC2)cc1Cl,225.055656304,1,168126
Nc1noc2cccc(Br)c12,211.95852488,2,CHEMBL5020534
Nc1noc2cccc(Br)c12,211.95852488,2,43828376
O=C(O)c1cc(Cl)cc(C(=O)O)n1,200.982885288,1,CHEMBL4102755
O=C(O)c1cc(Cl)cc(C(=O)O)n1,200.982885288,1,1733367
Cc1nn(C)c(N)c1C(=O)c1cccc(Cl)c1,249.066889684,2,CHEMBL436345
NCc1ccc(-c2ccccc2CN)c(Cl)c1,246.09237616,2,CHEMBL4228350
CC(C)N(CC#Cc1ccc(Cl)cc1)C(C)C,249.12842732,1,CHEMBL3248618
CNS(=O)(=O)c1ccc(Cl)cc1,204.996427176,1,CHEMBL38105
CNS(=O)(=O)c1ccc(Cl)cc1,204.996427176,1,1661527
Clc1ccc2[nH]cnc2c1,152.01412584,2,CHEMBL69098
